File_Name,File_Description,Standard,Date_Start,Date_End,Missing_Value_Codes,File_Path
sl_scatter_train.csv,Raw data from the training set used in making sl_scatter.png from the7th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_7
sl_targets_hist.png,Automatically generated histogram of the observed respiration rates to get a rough idea for the data from the7th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_7
superlearner_conf_TTR_mms_log10_neg.py,Main machine learning (ML) model configuration file from the7th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_7
SuperLearners.pkl,Machine learning (ML) model archive file in pickle (serialized) format from the7th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_7
test.csv,Copy of the testing data set (randomly split from original input data) from the7th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_7
train.csv,Copy of the training data set (randomly split from original input data) from the7th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_7
train.std.err,Standard error log file from the training stage of the machine learning (ML) workflow from the7th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_7
train.std.out,Standard output log file from the training stage of the machine learning (ML) workflow from the7th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_7
classical-metrics.json,Model score calculated with the TRAINING data (not the holdout or testing data) from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
fpi.std.err,Standard error log file for feature permutation index (FPI) stage of workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
fpi.std.out,Standard output log file for the feature permutation index (FPI) stage of workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
hold-out-metrics.json,Model score calculated with the TEST data (the holdout data) from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
hold-out-metrics-high-low-split.json,Model score calculated with the TEST data but separated the score calculation with high and low respiration rates. from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
model_fpi_results_df,Pandas DataFrame written directly to default Pandas comma-separated values (CSV) format for full access to feature permutation index (FPI) results from each separate submodel of this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
original_input_data.csv,Copy of the training data supplied at the beginning of the machine learning (ML) workflow for traceability purposes from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
pca.std.err,Standard error log file for the principle component analysis (PCA) (error) stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
pca.std.out,Standard output log file for the principle component analysis (PCA) (error) stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
predict.std.err,Standard error log file for the predict stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
predict.std.out,Standard output log file for the predict stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
requirements.txt.gz,Conda text (.txt) file for reconstructing the Conda environment used for this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
requirements.yaml.gz,Conda .yaml file for reconstructing the Conda environment used for this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_error.png,Automatically generated draft figure detailing how the error estimates are generated for this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_fpi_correlation_graph.png,Automatically generated network diagram showing clusters of correlated input features for this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_fpi_correlation_heatmap.png,Automatically generated draft figure displaying cross correlations between all the input features of this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_fpi_correlation_hist.png,Automatically generated draft figure displaying the histogram of correlations between all the input features of this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_fpi_results_df,Pandas DataFrame written directly to default Pandas comma-separated values (CSV) format for full access to feature permutation index (FPI) results from the stacked ensemble of submodels in this machine learning (ML) model from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_pca.csv,Main summary output file from the principle component analysis (PCA) stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
sl_pca_scatter.png,Automatically generated figure showing the scatter of points in principal coordinate space from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_pca_variance.png,Automatically generated figure showing the percent of variance contained in each component of the principle component analysis (PCA) decomposition from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_predictions.csv,Main summary output file from the prediction stage of the machine learning (ML) workflow. This is a key file because the principle component analysis (PCA) stage (which follows predict) filters out some points. If you want predictions at every point this is the file to use from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
sl_scatter.png,Automatically generated plot of the observed respiration rates versus predicted respiration rates from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
sl_scatter_test.csv,Raw data from the testing set used in making sl_scatter.png from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
sl_scatter_train.csv,Raw data from the training set used in making sl_scatter.png from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
sl_targets_hist.png,Automatically generated histogram of the observed respiration rates to get a rough idea for the data from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
superlearner_conf_TTR_mms_log10_neg.py,Main machine learning (ML) model configuration file from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
SuperLearners.pkl,Machine learning (ML) model archive file in pickle (serialized) format from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
test.csv,Copy of the testing data set (randomly split from original input data) from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
train.csv,Copy of the training data set (randomly split from original input data) from the 8th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_8
train.std.err,Standard error log file from the training stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
train.std.out,Standard output log file from the training stage of the machine learning (ML) workflow from the 8th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_8
classical-metrics.json,Model score calculated with the TRAINING data (not the holdout or testing data) from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
fpi.std.err,Standard error log file for feature permutation index (FPI) stage of workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
fpi.std.out,Standard output log file for the feature permutation index (FPI) stage of workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
hold-out-metrics.json,Model score calculated with the TEST data (the holdout data) from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
hold-out-metrics-high-low-split.json,Model score calculated with the TEST data but separated the score calculation with high and low respiration rates. from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
model_fpi_results_df,Pandas DataFrame written directly to default Pandas comma-separated values (CSV) format for full access to feature permutation index (FPI) results from each separate submodel of this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
original_input_data.csv,Copy of the training data supplied at the beginning of the machine learning (ML) workflow for traceability purposes from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
pca.std.err,Standard error log file for the principle component analysis (PCA) (error) stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
pca.std.out,Standard output log file for the principle component analysis (PCA) (error) stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
predict.std.err,Standard error log file for the predict stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
predict.std.out,Standard output log file for the predict stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
requirements.txt.gz,Conda text (.txt) file for reconstructing the Conda environment used for this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
requirements.yaml.gz,Conda .yaml file for reconstructing the Conda environment used for this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_error.png,Automatically generated draft figure detailing how the error estimates are generated for this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_fpi_correlation_graph.png,Automatically generated network diagram showing clusters of correlated input features for this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_fpi_correlation_heatmap.png,Automatically generated draft figure displaying cross correlations between all the input features of this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_fpi_correlation_hist.png,Automatically generated draft figure displaying the histogram of correlations between all the input features of this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_fpi_results_df,Pandas DataFrame written directly to default Pandas comma-separated values (CSV) format for full access to feature permutation index (FPI) results from the stacked ensemble of submodels in this machine learning (ML) model from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_pca.csv,Main summary output file from the principle component analysis (PCA) stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
sl_pca_scatter.png,Automatically generated figure showing the scatter of points in principal coordinate space from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_pca_variance.png,Automatically generated figure showing the percent of variance contained in each component of the principle component analysis (PCA) decomposition from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_predictions.csv,Main summary output file from the prediction stage of the machine learning (ML) workflow. This is a key file because the principle component analysis (PCA) stage (which follows predict) filters out some points. If you want predictions at every point this is the file to use from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
sl_scatter.png,Automatically generated plot of the observed respiration rates versus predicted respiration rates from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
sl_scatter_test.csv,Raw data from the testing set used in making sl_scatter.png from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
sl_scatter_train.csv,Raw data from the training set used in making sl_scatter.png from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
sl_targets_hist.png,Automatically generated histogram of the observed respiration rates to get a rough idea for the data from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
superlearner_conf_TTR_mms_log10_neg.py,Main machine learning (ML) model configuration file from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
SuperLearners.pkl,Machine learning (ML) model archive file in pickle (serialized) format from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
test.csv,Copy of the testing data set (randomly split from original input data) from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
train.csv,Copy of the training data set (randomly split from original input data) from the 9th SuperLearner (SL) ensemble member.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/ml_models/sl_9
train.std.err,Standard error log file from the training stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
train.std.out,Standard output log file from the training stage of the machine learning (ML) workflow from the 9th SuperLearner (SL) ensemble member.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/ml_models/sl_9
feature permutation index (FPI).png,Automatically generated draft figure of feature permutation index (FPI) analysis for the machine learning (ML) model ensemble on this branch.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/output_data
fpi_avg.csv,Average of feature permutation index (FPI) results over all machine learning (ML) model ensemble members used in generating feature permutation index (FPI).png.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/output_data
fpi_std.csv,Standard deviation of feature permutation index (FPI) results over all machine learning (ML) model ensemble members used in generating feature permutation index (FPI).png.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/output_data
holdout_score.txt,Average and standard deviation of the holdout score across all machine learning (ML) models in the ensemble in this branch.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/output_data
logs.out,Main machine learning (ML) workflow log for debugging.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/output_data
unfiltered_predict_output_avg.csv,Average of the predictions generated by the ensemble of machine learning (ML) models in this branch.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/output_data
unfiltered_predict_output_std.csv,Standard deviation of the predictions generated by the ensemble of machine learning (ML) models in this branch.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/output_data
o2sat.py,Python script implementing a simple last-ditch attempt to recover missing oxygen values by converting dissolved oxygen (O2) to dissolved oxygen percent saturation (O2%sat) or O2%sat to O2.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
post_01_flatten.py,Script that combines output from the individual SuperLearner ensemble members into a single average file.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
post_02_filter_sort.sh,Script that filters the final predictions to contiguous United States (CONUS) and sorts the sites according to the combined.metric that estimates site relevance for improving the machine learning (ML) models.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
postprocess.sh,Script that orchestrates all the postprocessing steps in the machine learning (ML) workflow.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
prep_01_intake_train.py,Script that runs the intake (first) step in data preprocessing.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
prep_01_output_train.csv,Output of the first preprocessing step.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_02_intake_predict.py,Script that runs the intake of prediction data (2nd step) during data preprocessing.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
prep_02_output_predict.csv,Output of the second preprocessing step.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_03_output_colocated_train.csv,Output of the 3rd preprocessing step (collocating RiverAtlas data with WHONDRS (Worldwide Hydrobiogeochemistry Observation Network for Dynamic River Systems) data).,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_04_output_colocated_predict.csv,Output of the 4th preprocessing step (collocating the prediction data with the RiverAtlas database).,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_06_merge.py,Script that runs the 6th and final step of preprocessing which merges physical (RiverAtlas) data with chemical data (WHONDRS (Worldwide Hydrobiogeochemistry Observation Network for Dynamic River Systems)). Step 5 is internal to the main preprocessing orchestration script.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
prep_06_output_final_predict.csv,Output of the 6th preprocessing step contains the final predict data set.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_06_output_final_predict.ixy,Output of the 6th preprocessing step contains the site ID and latitude/longitude coordinates of each site for geolocation later. Site ID and latitude/longitude are not used to train the machine learning (ML) models and so they must be kept separate.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
prep_06_output_final_train.csv,Output of the 6th preprocessing step contains the final training (i.e. observed) data set.,ESS-DIVE Reporting Format for Comma-separated Values (CSV) File Structure (Velliquette et al. 2021),-9999,-9999,N/A; -9999,/sl_archive_whondrs/scripts
prep_06_output_final_train.ixy,Output of the 6th preprocessing step contains the site ID and latitude/longitude coordinates of each site for geolocation later. Site ID and latitude/longitude are not used to train the machine learning (ML) models and so they must be kept separate.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
preprocess.sh,Script that orchestrates all the preprocessing steps prior to training the machine learning (ML) models in the machine learning (ML) workflow.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
us.xy.gz,Compressed file with polygon outline for the contiguous United States (CONUS) region used for selecting points within CONUS.,N/A,-9999,-9999,N/A,/sl_archive_whondrs/scripts
